"ensemble","geneName","statistic","pvalue","amplitude1","amplitude2","phi1","phi2","basal1","basal2","sigma_alpha","sigma_0","qvalue","r1","r2"
"ENSG00000115616","SLC9A2",11.2879730959155,0.0035387329205489,5.70521043962232,3.71060011151751,10.1760814438064,9.21155396111889,20.2844753019139,19.7906893099102,4.25356523586191,2.83112866747329,0.0897998742711785,2.01517172467971,1.31064340315876
"ENSG00000204634","TBC1D8",5.42091975457333,0.0665062149836416,14.4714405158825,10.0609727019238,1.06272639824485,-0.729866673794731,47.1456512625166,44.4337134709916,4.38372817578685,11.8831520829577,0.434946657413317,1.21781160544404,0.846658582814298
"ENSG00000048052","HDAC9",7.90211946760064,0.0192343077251412,21.3091759954738,13.1776784659498,5.95677559096983,5.82919114043876,42.0999711389282,41.2778949991359,5.99447997755543,10.1651750314442,0.250264572105531,2.09629208838585,1.29635529395087
"ENSG00000139292","LGR5",1.71799489858017,0.423586536496652,6.9735496546605,5.75646265101188,2.06036559741854,1.2931321722913,10.7587315885163,10.1239865788246,1.42921031514004,4.99290458274471,0.833917848140561,1.39669195336935,1.1529286321445
"ENSG00000179094","PER1",3.3289761361375,0.189287535516133,23.6328937330805,21.2802182826851,3.7981311298723,4.80204425426309,30.5240072752736,30.2022079423498,0,14.5860430806798,0.628215154104268,1.62024022569793,1.4589438797745
"ENSG00000184675","AMER1",29.9787015303276,3.0917735349682e-07,2.5288997345187,0.57692667666413,-6.16337340679062,10.4417568248481,8.0633236293486,8.62727908708961,0.779498265655969,1.69883645027681,0.00017700403487693,1.48860694277347,0.339601070232584
"ENSG00000136935","GOLGA1",12.4450475042175,0.00198423118520156,1.97882150762623,1.07485961239995,-10.9124399518023,10.6569266586711,14.1922207384274,14.4422038079285,0.504289877571217,1.43164412031755,0.0665531069750987,1.38220209865236,0.750786873040442
"ENSG00000188176","SMTNL2",16.6854559779847,0.000238121862269207,45.1718681761748,13.3471434906612,-7.7883412111212,-11.3655294917137,201.452425359357,214.747399333303,14.6819962410267,33.5024213900102,0.015681769894496,1.34831651868734,0.398393397757245
"ENSG00000169087","HSPBAP1",16.3077877455406,0.000287613246973289,2.24704712326128,0.793012830438681,4.87648197424284,1.70936975926712,9.17331223839502,8.98490623608206,0.93763653758993,1.54283351511571,0.015681769894496,1.45644173609539,0.513997669009158
"ENSG00000165886","UBTD1",8.27944194560564,0.0159272950330419,4.60322753680079,2.26920636348244,-8.91786081380468,-8.85778552518599,17.0723502455608,16.4296896121854,3.80667255016999,3.21546683580649,0.221539069008783,1.43158918186952,0.705715990665253
"ENSG00000127824","TUBA4A",6.49132824733283,0.0389426930032895,41.0502954980268,32.6935935488593,-11.243328027614,11.1533262274274,188.047678539584,195.027591023841,31.4460477494173,25.8710998408501,0.362432969131985,1.58672401832755,1.26371100378332
"ENSG00000183579","ZNRF3",5.70963543829646,0.0575663134012302,1.55009224153614,0.853197652881135,-9.71354965384964,-10.3821439584565,5.43265085282348,5.53953427833992,0.420584312436108,1.21065676097212,0.426487890255686,1.28037301034148,0.704739510310124
"ENSG00000259330","INAFM2",8.98795945712141,0.0111760774328129,3.04510919336228,1.47463875001025,-6.22400465129918,-6.70197131334763,11.9246164058682,11.166142442359,0.62975942270851,1.85602932251348,0.182808695151011,1.64065791225676,0.794512636262267
"ENSG00000008853","RHOBTB2",6.46920303274385,0.0393758924627754,4.3044906787709,2.36873792810233,-6.05940046682239,-6.12851376774829,15.041179020307,14.4339747074911,1.90655540839885,2.68503542404909,0.362432969131985,1.60314111322957,0.882199879705955
"ENSG00000171368","TPPP",19.0699565578955,7.2278902313118e-05,3.88881340787199,3.03067265610936,-10.4704836980709,10.1083957195199,9.45216683960519,10.0319943714062,1.67057120598685,2.52710098845142,0.00689661192904334,1.53884368912974,1.19926851754608
"ENSG00000157600","TMEM164",9.03643442792065,0.0109084537826582,7.57541896969052,6.76843119523396,9.92566696477118,8.1589326507298,38.5517634196965,38.8892995468,1.9965107237541,4.59677524384839,0.181017095378894,1.64798550458352,1.47243030955054
"ENSG00000105643","ARRDC2",4.89200055730157,0.0866394279732981,33.4846673730472,23.7747275441353,4.03536109337072,2.31180444187634,59.7714425233525,61.2610928567991,0,25.4640436931711,0.488680517386336,1.31497839763867,0.933658763337388
"ENSG00000166016","ABTB2",4.43195147239101,0.109047061157258,4.43064590188964,3.95602255966896,11.4102077316343,10.0239820555694,15.2864275946456,14.3654897238344,1.25166739654762,2.94082853924362,0.526830738502367,1.50659783212972,1.34520680375553
"ENSG00000138463","DIRC2",9.32968057754329,0.00942075270335204,4.89635811651496,2.91906864304467,1.1632313071421,-1.43057044310487,33.3895249470097,32.1899100080582,2.98814614438721,4.06366489767821,0.161233611305156,1.20491188122143,0.718333995677767
"ENSG00000124782","RREB1",8.0441871557183,0.0179154183266921,9.29432292991929,7.75245514617668,-11.7594003144073,10.1437450107814,36.1184748558234,35.9314111455802,2.35293737468335,6.50483144249893,0.238525046326308,1.4288337848688,1.19179954387849
"ENSG00000127324","TSPAN8",11.2167521034531,0.00366701957510837,11.3190322659712,7.00657950683698,2.02994946939763,-0.366940531707302,30.4714492616922,23.3462981601213,4.27355475490248,7.71308668696883,0.0897998742711785,1.4675100547093,0.908401498802615
"ENSG00000119771","KLHL29",0.289126004554646,0.865400388490288,3.87724034677591,3.39044466706442,-5.54451056866109,-5.53845607773127,6.53408370730015,7.19267231430631,1.75169426356827,3.22379777199297,0.971674531751793,1.20269341348262,1.051692726051
