"ensemble","geneName","statistic","pvalue","amplitude","phi","basal","sigma_alpha","sigma_0","qvalue","r"
"ENSG00000069869","NEDD4",21.6575241706864,1.98211286566495e-05,29.6265847798894,-0.962204065322373,212.503170709373,29.9658779872282,33.0264986599269,0.000197349498364032,0.897054970463375
"ENSG00000075711","DLG1",21.6177710954981,2.02190455702415e-05,2.28114368019025,-10.7901776724744,30.1955097670126,1.73727423992988,2.60931405138539,0.000199575923947642,0.874231171590518
"ENSG00000160685","ZBTB7B",21.3103690786431,2.35782816355344e-05,3.47619782054249,-9.19663542329582,19.623969098648,1.33048840193879,3.88067070863834,0.000230744721988777,0.895772427380789
"ENSG00000123689","G0S2",20.8502280521892,2.96777180984969e-05,105.493294705824,-10.0615369912797,301.546123930635,62.3119138633067,123.720414123349,0.000287974467989652,0.852674923967257
"ENSG00000105643","ARRDC2",20.3522004430462,3.80693819784175e-05,23.7747275441353,2.31180444187634,61.2610928567991,0,28.3719397976623,0.00036629783500242,0.837966234021624
"ENSG00000129744","ART1",20.2226825410051,4.06162928349679e-05,3.444039219388,2.883481549787,21.8982702420629,4.10564456961639,3.96278130706469,0.000387547127466986,0.869096463448059
"ENSG00000100100","PIK3IP1",20.1669752702329,4.17635071217194e-05,3.787227915741,3.76220689985538,11.033654013304,0.576493701101686,4.26639272536291,0.000395200129374948,0.887688536788148
"ENSG00000188735","TMEM120B",20.1441558937087,4.22427444942683e-05,2.13934020772421,11.1323835037136,16.9621722925296,2.06594664967257,2.50269774661319,0.00039645854463883,0.854813654832791
"ENSG00000182759","MAFA",19.8533079033407,4.88549940835423e-05,6.32906020426915,-10.8205788105812,31.9944479256334,5.55080125390846,7.72438696516605,0.000454788359558178,0.819360841554252
"ENSG00000204634","TBC1D8",19.6314260246413,5.45870975186737e-05,10.0393445878388,-0.732458566270253,44.5359039564601,4.01727596907157,12.0611493702938,0.000504050214990979,0.832370471471429
"ENSG00000168333","PPDPFL",19.4115416429191,6.09308574278784e-05,69.4854594092997,4.85056633431669,248.754711082408,55.5523831169217,74.686224243739,0.000558126654039367,0.930365139125703
"ENSG00000023287","RB1CC1",19.2429316296962,6.62903769832132e-05,10.3668813342418,0.416678166991078,136.459076941719,5.77263266054626,12.8626939054013,0.000596834836146971,0.80596501871887
"ENSG00000169136","ATF5",19.2315727150642,6.66679415156712e-05,0.632006063939262,-6.74507488207824,4.08523185630839,0.798465595020845,0.673086281003107,0.000596834836146971,0.938967383196961
"ENSG00000119900","OGFRL1",19.2299995825741,6.67204008967792e-05,5.16571552775554,-5.72113508643226,38.833488364074,5.00647045788614,5.35239014855682,0.000596834836146971,0.965123128990959
"ENSG00000075568","TMEM131",19.0630264873212,7.25297856689713e-05,4.72385962411599,4.94283732353867,38.6701028892283,3.49381526232307,5.15952020061743,0.000643772128612187,0.915561804283796
"ENSG00000185028","LRRC14B",19.0225426796811,7.40128863659344e-05,7.91035092270236,7.68193090802621,30.5275528362991,5.51069312422859,8.35949424294625,0.000651882729915346,0.946271472030395
"ENSG00000136478","TEX2",18.9883504221478,7.52890982592023e-05,6.8094746864554,-11.9217990090444,92.9473813962023,8.21778614710681,8.44334285925916,0.000657324361211171,0.806490367614053
"ENSG00000187676","B3GLCT",18.975381908476,7.57788783230346e-05,2.01271516754435,8.52296677569259,11.5972608273859,1.50134045707792,2.19217986624826,0.000657324361211171,0.918134136041013
"ENSG00000132326","PER2",18.8754025035772,7.96633241554651e-05,10.1338099414587,1.51013558584562,20.3935117288998,3.10976219802355,12.6785349785907,0.000685823354571486,0.79928871581542
"ENSG00000084112","SSH1",18.769670409149,8.39881194221493e-05,3.76967026784029,-6.30811418987421,25.8529656154166,4.4397973002999,4.00414354121278,0.000717659677151948,0.94144234067556
"ENSG00000174652","ZNF266",18.6123295200852,9.08623567200284e-05,1.33319855901065,-3.64213255046642,10.7626064466794,1.99356789651803,1.45474014997154,0.000770647395884686,0.916451339462056
"ENSG00000260428","SCX",18.5648491819686,9.30452530722107e-05,1.12957234763229,-9.32628270610964,6.60346960868924,1.66660681424296,1.37844554877585,0.000783358932115304,0.819453730787862
"ENSG00000178966","RMI1",18.3775931617772,0.000102177753410717,0.609926004618023,8.00352332159335,2.52727579322354,0.265023212722879,0.671108034302908,0.000853967355147959,0.908834306016861
"ENSG00000132825","PPP1R3D",18.2022795709431,0.000111538605929517,3.80621433893201,-11.0242452965806,16.074750241586,0,4.96369001621939,0.000925447128907949,0.766811450049217
"ENSG00000119771","KLHL29",17.9219156372171,0.000128323284422913,3.34097207495812,-5.53059673265785,7.26063943748912,1.23971637146429,3.60137993879994,0.00105705151557004,0.927692199027298
"ENSG00000101935","AMMECR1",17.7233389631767,0.000141718270513335,0.475114781815463,-6.86902758354276,2.78757175556355,0,0.546447886442009,0.00115905299812692,0.869460370519494
"ENSG00000217128","FNIP1",17.6649280343054,0.000145918251084214,5.58908055675583,4.28577167021943,45.4988343409207,0.999339153036604,6.64855875667226,0.00118493898930089,0.840645433289857
"ENSG00000047346","FAM214A",17.6194653891112,0.000149273152132576,5.58534249387878,-1.0458859958913,33.930158044699,6.97139936047465,7.09684995818369,0.00120364619149155,0.787017131091812
"ENSG00000229320",NA,17.5033269233575,0.000158197949891888,0.861351227658041,6.46608577433081,6.12924777799999,0.502414834500115,0.944997017239552,0.00126668987850498,0.911485657567629
"ENSG00000188229","TUBB4B",17.426694414164,0.000164377128333101,10.4681705196548,-11.8199423031208,64.2354718642489,15.9598596729454,13.7649308427719,0.00130702647181528,0.760495685683138
"ENSG00000139645","ANKRD52",17.3281990963911,0.000172674964566006,3.01627298737681,11.726554851572,17.6019265967621,2.64742402482757,3.89332190405334,0.00136353678915915,0.774729925166621
"ENSG00000272335",NA,17.1568302016734,0.000188122897079849,1.59391992830754,7.72605612943164,9.25694682281985,1.59180747007237,1.7958097098917,0.00147534737778375,0.88757729704205
"ENSG00000143878","RHOB",16.9877491197279,0.000204718527300546,15.4812480347638,0.81418170337481,54.1418269552258,5.25542705959444,20.6635074185427,0.00159457628407568,0.749207175780404
